Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
14-33-26 F4 liftakna süllyeszték alaplemez duzzadó munkahézag szalag beépítése;;10,2;fm;27 371;7 665;278 913;78 109;357 021
14-33-27 F5 liftakna süllyeszték alaplemez duzzadó munkahézag szalag beépítése;;10,6;fm;27 371;7 665;289 855;81 192;371 048
14-33-28 F11 liftakna süllyeszték alaplemez duzzadó munkahézag szalag beépítése;;10,6;fm;27 371;7 665;289 314;81 022;370 335
14-33-29 F12 liftakna süllyeszték alaplemez duzzadó munkahézag szalag beépítése;;9,7;fm;27 371;7 665;265 227;74 276;339 503
14-33-30 F1 Liftakna süllyeszték vasbeton falak készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3;;2,3;m3;123 073;63 960;277 530;144 231;421 761
14-33-31 F2 Liftakna süllyeszték vasbeton falak készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3;;2,2;m3;123 073;63 960;276 176;143 527;419 704
14-33-32 F3 Liftakna süllyeszték vasbeton falak készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3;;2,3;m3;123 073;63 960;280 607;145 830;426 437
14-33-33 F4 Liftakna süllyeszték vasbeton falak készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3;;1,0;m3;123 073;63 960;121 719;63 257;184 976
14-33-34 F5 Liftakna süllyeszték vasbeton falak készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3;;2,7;m3;123 073;63 960;330 462;171 734;502 196
14-33-35 F10 Liftakna süllyeszték vasbeton falak készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3;;0,0;m3;123 073;63 960;-;-;-
