Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
14-33-91 Alaplemez ALAGSOR ÉSZAK betonozása, V=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3 (-4,96 felett);;98,7;m3;123 073;35 151;12 143 638;3 468 327;15 611 965
14-33-92 Alaplemez ALAGSOR ÉSZAK betonozása, V=15 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3 (-4,96 felett);;62,8;m3;123 073;57 089;7 722 847;3 580 341;11 303 188
14-33-93 Alaplemez ALAGSOR ÉSZAK betonozása, V=34 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3 (-4,96 alatt);;69,5;m3;123 073;35 151;8 552 381;2 442 627;10 994 988
14-33-94 Alaplemez PINCE betonozása, V=15 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3 (-4,96 alatt);;33,4;m3;123 073;57 089;4 110 647;1 906 776;6 017 423
14-33-95 Alaplemez BELSŐ UDVAR betonozása, V=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3 (-4,96 alatt);;21,5;m3;123 073;35 151;2 642 383;754 687;3 397 070
14-33-96 Alaplemez BELSŐ UDVAR betonozása, V=45 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3 (-4,96 alatt);;376,9;m3;123 073;35 151;46 391 234;13 241 733;59 632 967
14-33-97 Alaplemez ALAGSOR ÉSZAK fészekvésés készítése terv szerinti méretekben;;397,9;fm;13 281;39 544;5 284 518;15 777 289;21 058 808
14-33-98 Alaplemez ALAGSOR DÉL fészekvésés készítése terv szerinti méretekben;;220,7;fm;13 281;39 544;2 931 520;8 751 588;11 682 108
14-33-99 Alaplemez BELSŐ UDVAR fészekvésés készítése terv szerinti méretekben;;191,4;fm;13 281;39 544;2 541 323;7 581 851;10 127 175
14-34-00 Szerelőbeton készítése 10 cm vastagságban, betonszivattyús technológiával min. C8/10-XN(H)-24-F2 minőségű betonból, ALAGSOR DÉL;;113,9;m3;101 494;42 024;11 560 173;4 786 509;16 346 682
14-34-01 Szerelőbeton készítése 10 cm vastagságban, betonszivattyús technológiával min. C8/10-XN(H)-24-F2 minőségű betonból, ÉSZAK;;79,6;m3;101 494;42 024;8 078 897;3 345 253;11 421 150
14-34-02 Szerelőbeton készítése 10 cm vastagságban, betonszivattyús technológiával min. C8/10-XN(H)-24-F2 minőségű betonból, BELSŐ UDVAR;;92,4;m3;101 494;42 024;9 372 976;3 881 897;13 253 873
14-34-03 Szigetelésvezető fal betonozása, ALAGSOR ÉSZAK, V= 15 cm vastagságban C30/37 XC1-16-F3;;5,3;m3;121 873;88 010;647 146;467 335;1 114 481
14-34-04 Szigetelésvezető fal JET oszlopba vésett betonozása, ALAGSOR ÉSZAK, V= 15 cm vastagságban C30/37 XC1-16-F3;;1,8;m3;121 873;88 010;218 153;157 538;375 691
14-34-05 Szigetelésvezető fal ALAGSOR ÉSZAK, duzzadó munkahézag szalag beépítése;;93,4;fm;27 371;7 665;2 555 375;711 627;3 271 002
14-34-06 Szigetelésvezető fal függőleges betonozása, ALAGSOR DÉL, V= 15 cm vastagságban C30/37-XC1-16-F3;;4,4;m3;121 873;88 010;533 804;385 485;919 289
14-34-07 Szigetelésvezető fal függőleges betonozása, ALAGSOR DÉL, duzzadó munkahézag szalag beépítése;;53,1;fm;27 371;7 665;1 453 685;407 101;1 860 785
14-34-08 Szigetelésvezető fal függőleges betonozása, BELSŐ UDVAR, V= 15 cm vastagságban C30/37-XC1-16-F3;;13,0;m3;121 873;88 010;1 581 912;1 142 374;2 724 286
14-34-09 Szigetelésvezető fal függőleges betonozása, BELSŐ UDVAR, duzzadó munkahézag szalag beépítése;;157,4;fm;27 371;7 665;4 309 048;1 206 738;5 515 787
14-34-10 Nyírócsapok BELSŐ UDVAR, PSB-20/365-3/676(116/194/291/75);;84,0;db;39 159;3 964;3 289 384;333 008;3 622 393
