Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
36-10-87;Kármento szigetelés készítése lábazaton egykomponensu kent szigeteléssel, üvegszövet erosítéssel, kit. 35 cm méretig.;;203 fm;19 233;8 000;3 904 319;1 624 026;5 528 345

36-10-88;120 g/m2 geotextília elválasztó réteg elhelyezése, vízszintes felületen.;;141 m2;1 495;533;210 804;75 190;285 994

36-10-89;Gépészeti áttörések, tartólábak szigetelése PVC anyaggal vagy kent szigeteléssel. (Eloirányzott költség.);;30 db;14 445;14 934;433 335;448 012;881 347

36-20-00;TETOSZIGETELÉS;;;0;0;33 823 022;14 682 732;48 505 754
36-20-01;Magasföldszinti zöldteto és burkolt teto szigetelése (T-PF.11, T-PF.15, T-PF.16 rtg.) - CSA-04, CSA-05;;;0;0;0;0;0

36-20-02;Vizes diszperziós hideg bitumenmáz kellosítés, 0,3-0,5 kg/m2 anyagfelhasználással egyenletesen felhordva [BAUDER BURKOLIT LF];;323,0 m2;1 111;856;358 999;276 646;635 646

36-20-03;Cementhabarcs holker kialakítása falföben.;;122,0 fm;1 313;937;160 154;114 315;274 469

36-20-04;Csatlakozás beépített lefolyócsonkokhoz, bitumenes lemezzel.;;10,0 db;7 980;5 528;79 800;55 275;135 075

36-20-05;Csapadékvíz elleni szigetelés készítése 1 rtg 4 mm vtg és 1 rtg 5 mm vtg modifikált bitumenes lemezzel, vízszintes felületen lángolvasztással végtelenítve. Felso réteg gyökérálló bitumenes lemez.;;225,0 m2;12 398;11 265;2 789 573;2 534 638;5 324 211

36-20-06;Csapadékvíz elleni szigetelés készítése 1 rtg 4 mm vtg és 1 rtg 5 mm vtg modifikált bitumenes lemezzel, függoleges felületen lángolvasztással rögzítve kit. 40-100 cm mérettel. Felso réteg gyökérálló bitumenes lemez.;;98,0 m2;12 398;11 831;1 215 014;1 159 438;2 374 451

36-20-07;Attikafal tetején lévo tartókonzolok kent szigetelése.;;120,0 db;7 798;5 624;935 721;674 923;1 610 644

36-20-08;vált. cm extrudált polisztirolhab kikönnyítés kertészeti terv szerinti vastagságban [AUSTROTHERM XPS TOP 30];;61,0 m2;14 102;3 976;860 206;242 509;1 102 716

36-20-09;6 cm vtg XPS300 extrudált polisztirolhab hoszigetelés védoréteg fektetése vízszintes felületen, rögzítés nélkül.;;225,0 m2;10 445;3 976;2 350 133;894 501;3 244 634
