Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
36-00-48 LA.09.13. Gépészeti zsalu;;1;db;157 300;20 592;157 300;20 592;177 892
36-00-49 LA.09.14. Gépészeti zsalu;;1;db;171 600;20 592;171 600;20 592;192 192
36-00-50 LA.09.15. Gépészeti zsalu;;1;db;171 600;20 592;171 600;20 592;192 192
36-00-51 LA.09.18. Gépészeti zsalu;;1;db;157 300;20 592;157 300;20 592;177 892
36-00-52 LA.14.04. Földszint növényfuttató;;1;db;343 200;2 127 840;343 200;2 127 840;2 471 040
36-00-53 LA.01.26. Egyenes karú korlát;;14,58;fm;74 360;16 016;1 084 169;233 513;1 317 682
36-00-54 LA.02.08 Zsomp fedlap rács 1450x1550;;1;db;357 500;51 480;357 500;51 480;408 980
36-00-55 LA.05.08 Gépészeti zsalu üzemanyag töltőpont;;1;db;572 000;160 160;572 000;160 160;732 160
36-00-56 LA.01.27. 5. emeleti torony kapu;;2;db;214 500;32 032;429 000;64 064;493 064
36-00-57 LA.04.04 és LA.04.04.B - Csillámrögzítő Tervlapon látható mennyiséget tartalmazza;;316;db;21 450;13 728;6 778 200;4 338 048;11 116 248
36-00-58 LA.04.05, LA.04.05.B, LA.04.05.C - Páncélszekrény kiváltók, 3 különböző méret lehetősége egy átlagár, 1 db-ra vonatkozik.;;42;db;243 100;62 920;10 210 200;2 642 640;12 852 840
36-00-59 LA.01.30. és LA.01.31. - Belső udvari rámpa korlátok;;1;db;1 930 500;434 720;1 930 500;434 720;2 365 220
36-00-60 LA.09.06a Gépészeti szellőzőrács;;1;db;429 000;57 200;429 000;57 200;486 200
36-00-61 LA.16.01. Árboc rögzítő;;2;db;64 350;16 016;128 700;32 032;160 732
36-00-62 LA.16.02. Árboc rögzítő;;2;db;64 350;16 016;128 700;32 032;160 732
36-00-63 LA.17.01. Gépészeti drótvédelmi háló;;1;db;3 575 000;640 640;3 575 000;640 640;4 215 640
36-00-64 Gépészeti faláttörések miatti átvezető hüvely gyártása és beépítése, 10 db CHS 406x6.3, 1200 mm hosszban;;10;db;100 100;18 304;1 001 000;183 040;1 184 040
36-00-65 2 db 14 fokos mázolt acél hágcsó gépészeti aknába;;4;db;264 550;62 920;10 58 200;251 680;1 309 880
36-10-00 PVC KEMÉNY SZIGETELÉS;;;;;;71 867 127;36 042 018;107 909 145
36-10-01 Alagsori víztartályok belső oldali szigetelése (T-PT 16 rtg.);;32;m2;5 373;533;171 951;17 064;189 015
36-10-02 500 g/m2 geotextília alátétréteg elhelyezése, vízszintes felületen.;;138;m2;6 222;1 422;858 689;196 295;1 054 984
36-10-03 Hajlaterősítő fóliabádog profil szerelése falidőben és függőleges éleknél, kit. 15 cm mérettel, mechanikai rögzítéssel.;;97;fm;4 202;2 489;407 616;241 429;649 045
36-10-04 Belső víznyomás elleni szigetelés készítése 1,5 mm vtg Sikaplan WP1100-15HL PVC vízszigetelő anyaggal, vízszintes felületen forrólevegős hegesztéssel végtelenítve.;;32;m2;14 102;10 133;451 256;324 262;775 518
36-10-05 Belső víznyomás elleni szigetelés készítése 1,5 mm vtg Sikaplan WP1100-15HL PVC vízszigetelő anyaggal, függőleges felületen pontszerű mechanikai rögzítéssel, forrólevegős hegesztéssel végtelenítve.;;138;m2;16 122;13 867;2 224 823;1 913 674;4 138 497
