Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
71-1111-07 Speciális beltéri termőközeg (perlittel és egyéb ásványi anyaggal kevert, jav. típus Nieuwkoop NIE20) tömörödéssel számolva;0,081;m3;126 144;14 400;10 172;1 161;11 333
71-1111-08 4/8-as szemcseméretű agyaggranulátum talajtakarásra;0,014;m3;153 222;10 800;2 206;156;2 362
71-1111-09 Vízszintjelző elhelyezése;1,000;db;3 240;360;3 240;360;3 600
95-120-00 5. EMELETI NÖVÉNYEK;;;;0,000;19 538 414;2 384 227;21 922 641
95-121-00 SZOLITEREK;;;0,000;0;1 841 334;331 622;2 172 956
95-121-01 Beltéri kaspók vonatkozó jegyzék szerint (műanyag belsővel, vízszintjelzővel együtt);1,000;kit;967 653;46 800;967 653;46 800;1 014 453
95-121-02 Beltéri növények telepítése vonatkozó terv és növényjegyzék szerint;1,000;kit;-;-;0;0;0
Növények és kaspók;;;;;;;
95-121-03 Grigio 60*37 cm antique white E5.K1.;1,000;db;80 856;32 616;80 856;32 616;113 472
95-121-04 Ficus cyathistipula 34 cs 140 cm;1,000;db;80 856;32 616;80 856;32 616;113 472
95-121-05 Grigio 60*37 cm antique white E5.K2.;1,000;db;80 856;32 616;80 856;32 616;113 472
95-121-06 Pleomele Song of Jamaica 38 cs 150 cm;1,000;db;80 856;32 616;80 856;32 616;113 472
95-121-07 Grigio egg pot natural 40x36 cm E5.K3.;1,000;db;80 856;32 616;80 856;32 616;113 472
95-121-08 Strelitzia nicolai 24cs 130cm;1,000;db;80 856;32 616;80 856;32 616;113 472
95-121-09 Kiírás szerinti fiberstone virágláda (BB-3-05 pult) E5.K4.;1,000;db;80 856;32 616;80 856;32 616;113 472
95-121-10 Aglaonema Diamond bay 21cs 50cm;-;-;-;-;-;-;-
Ficus lyrata;-;-;-;-;-;-;-
Philodendron xanadu 19cs 40cm;-;-;-;-;-;-;-
95-121-11 Kiírás szerinti fiberstone virágláda (BB-3-05 pult) E5.K5.;1,000;db;80 856;32 616;80 856;32 616;113 472
95-121-12 Anthurium jungle king 21cs;-;-;-;-;-;-;-
Aglaonema White Joy 12cs 30cm;-;-;-;-;-;-;-
95-121-13 Kiírás szerinti fiberstone virágláda (BB-3-05 pult) E5.K6.;1,000;db;80 856;32 616;80 856;32 616;113 472
95-121-14 Anthurium jungle king 21cs;-;-;-;-;-;-;-
Aglaonema White Joy 12cs 30cm;-;-;-;-;-;-;-
95-121-15 Kiírás szerinti fiberstone virágláda (BB-3-05 pult) E5.K7.;1,000;db;80 856;32 616;80 856;32 616;113 472
95-121-16 Areca lutescens 40cs 200cm;-;-;-;-;-;-;-
95-121-17 Grigio egg pot natural 60x54 cm;-;-;-;-;-;-;-
95-121-18 Monstera deliciosa 38cs 170cm;-;-;-;-;-;-;-
95-121-19 Grigio low balloon antique white 73x33 cm;-;-;-;-;-;-;-
95-121-20 Anthurium Jungle bush 19cs 55cm;-;-;-;-;-;-;-
95-121-21 Grigio 60*37 cm antique white;-;-;-;-;-;-;-
95-121-22 Dracaena fragrans Lemon Lime 27cs 140cm;-;-;-;-;-;-;-
95-121-23 Epipremnum neon 15cs;-;-;-;-;-;-;-
95-121-24 Grigio 60*37 cm antique white;-;-;-;-;-;-;-
95-121-25 Ficus elastica törzses 30cs 140 cm;-;-;-;-;-;-;-
95-121-26 Epipremnum neon 15cs;-;-;-;-;-;-;-
95-121-27 Grigio egg pot natural 60x54 cm E5.K8.;1,000;db;80 856;32 616;80 856;32 616;113 472
95-121-28 Areca lutescens 30 cs 170 cm;-;-;-;-;-;-;-
95-121-29 Grigio egg pot natural 40x36 cm;-;-;-;-;-;-;-
95-121-30 Strelitzia nicolai 24cs 130cm;-;-;-;-;-;-;-
95-121-31 Grigio egg pot natural 40x36 cm;-;-;-;-;-;-;-
95-121-32 Croton petra 24cs 90cm;-;-;-;-;-;-;-
95-121-33 Grigio low balloon antique white 73x33 cm;-;-;-;-;-;-;-
95-121-34 Philodendron xanadu 21cs 60cm;-;-;-;-;-;-;-
95-121-35 Agyaggranulátum drénrétegként a kaspók aljára és talajtakarásra;0,299;m3;153 222;10 800;45 809;3 229;49 038
95-121-36 Speciális beltéri termőközeg (perlittel és egyéb ásványi anyaggal kevert, jav. típus Nieuwkoop NIE20) tömörödéssel számolva;1,435;m3;126 144;14 400;181 025;20 665;201 689
95-122-00 E5.VL.1.;;;0,000;0;203 934;68 329;272 262
95-122-01 Beltéri növények telepítése vonatkozó terv és növényjegyzék szerint;1,000;kit;-;-;0;0;0
Növények és virágláda;;;;;;;
95-122-02 Kiírás szerinti fiberstone virágláda (BB-4-06.1 láda) E5.VL.1.;1,000;db;153 684;63 072;153 684;63 072;216 756
95-122-03 Philodendron Imperial Red 28cs 65cm;-;-;-;-;-;-;-
95-122-04 Dracaena surculosa 17cs 55cm;-;-;-;-;-;-;-
95-122-05 Agyaggranulátum drénrétegként a növényláda aljára;0,031;m3;153 222;10 800;4 694;331;5 025
95-122-06 1 rtg. 150gr/m2 geotextil a termőközeg és agyaggranulátum elválasztására;1,123;m2;464;-;522;0;522
95-122-07 Speciális beltéri termőközeg (perlittel és egyéb ásványi anyaggal kevert, jav. típus Nieuwkoop NIE20) tömörödéssel számolva;0,294;m3;126 144;14 400;37 100;4 235;41 335
95-122-08 4/8-as szemcseméretű agyaggranulátum talajtakarásra;0,031;m3;153 222;10 800;4 694;331;5 025
95-122-09 Vízszintjelző elhelyezése;1,000;db;3 240;360;3 240;360;3 600
95-123-00 E5.VL.2.;;;0,000;0;214 098;69 388;283 485
95-123-01 Beltéri növények telepítése vonatkozó terv és növényjegyzék szerint;1,000;kit;-;-;0;0;0
