Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
45-50-101 Álló fogas, 40x210 - Termék;Konszig jel: BM-5-45.1;10,0;db;85 909;5 572;859 093;55 720;914 813
45-50-102 Álló fogas, 40x210 - Termék;Konszig jel: BM-5-45.1;23,0;db;85 909;5 572;1 975 913;130 455;2 106 369
45-50-103 Álló fogas, 40x210 - Termék;Konszig jel: BM-5-45.1;49,0;db;85 909;5 572;4 209 554;277 928;4 487 482
45-50-104 Álló fogas, 40x210 - Termék;Konszig jel: BM-5-45.1;5,0;db;85 909;5 572;429 546;28 360;457 906
45-50-105 Álló fogas, 40x210 - Termék;Konszig jel: BM-5-45.1;65,0;db;85 909;5 572;5 584 102;368 679;5 952 782
45-50-106 Álló fogas, 40x210 - Termék;Konszig jel: BM-5-45.2;6,0;db;92 654;5 984;555 922;35 905;591 827
45-50-107 Álló fogas, 40x210 - Termék;Konszig jel: BM-5-45.2;7,0;db;92 684;5 984;648 785;41 889;690 675
45-50-108 Álló fogas, 40x210 - Termék;Konszig jel: BM-5-45.2;14,0;db;92 684;5 984;1 297 571;83 779;1 381 350
45-50-109 Gardrób szekrény, 80x45x180 - Termék;Konszig jel: BM-5-46;0,0;db;134 373;15 809;0;0;0
45-50-110 Gardrób szekrény, 80x45x180 - Termék;Konszig jel: BM-5-46;0,0;db;134 373;15 809;0;0;0
45-50-111 Gardrób szekrény, 80x45x180 - Termék;Konszig jel: BM-5-46;8,0;db;134 373;15 809;1 074 984;126 472;1 201 456
45-50-112 Szekrény (Vitrin), 80x45x180 - Termék;Konszig jel: BM-5-47;6,0;db;361 058;52 125;2 166 347;312 751;2 479 098
45-50-113 Szekrény (Vitrin), 80x45x180 - Termék;Konszig jel: BM-5-47;7,0;db;361 058;52 125;2 527 404;364 876;2 892 281
45-50-114 Szekrény (Vitrin), 80x45x180 - Termék;Konszig jel: BM-5-47;8,0;db;361 058;52 125;2 888 462;417 001;3 305 464
45-50-115 Mobilfal, 820x330 - Egyedi;Konszig jel: BM-5-48;2,0;db;5 829 035;510 964;11 658 070;1 021 929;12 679 999
45-50-116 Gardrób szekrény (irodaterek), 80x45x180 - Termék;Konszig jel: BM-5-49;1,0;db;107 945;8 402;107 945;8 402;116 347
45-50-117 Gardrób szekrény (irodaterek), 80x45x180 - Termék;Konszig jel: BM-5-49;5,0;db;107 945;8 402;539 725;42 009;581 735
45-50-118 Gardrób szekrény (irodaterek), 80x45x180 - Termék;Konszig jel: BM-5-49;40,0;db;107 945;8 402;4 317 812;336 065;4 653 878
45-50-119 Gardrób szekrény (irodaterek), 80x45x180 - Termék;Konszig jel: BM-5-49;6,0;db;107 945;8 402;647 672;50 410;698 082
45-50-120 Gardrób szekrény (irodaterek), 80x45x180 - Termék;Konszig jel: BM-5-49;30,0;db;107 945;8 402;3 238 359;252 049;3 490 408
