Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
95-81-17 Grigio low balloon antique white 73x33 cm;0;db;0;0;0;0;0
95-81-18 Schefflera arboricola 34cs 140cm;2,000;db;113793;10800;227586;21600;249186
95-81-19 Rough Orb grey washed 39*35 cm;0;db;0;0;0;0;0
95-81-20 Philodendron selloum 125cm műnövény;1,000;db;113793;10800;113793;10800;124593
95-81-21 Rough Orb grey washed 45*38 cm;0;db;0;0;0;0;0
"95-81-22 Kentia ""6"" palm 172cm műnövény";2,000;db;113793;10800;227586;21600;249186
95-81-23 Kiírás szerinti fiberstone virágláda (BB-3-05 pult);0;db;0;0;0;0;0
95-81-24 Philodendron Imperial Green 26cs 70cm;0;db;0;0;0;0;0
95-81-25 Philodendron Imperial Red 26cs 65cm;1,000;db;113793;10800;113793;10800;124593
95-81-26 Kiírás szerinti fiberstone virágláda (BB-3-05 pult);0;db;0;0;0;0;0
95-81-27 Dracaena surculosa 17cs 55cm;0;db;0;0;0;0;0
95-81-28 Agyaggranulátum drénrétegként a kaspók aljára és talajtakarásra;0,881;m3;153222;10800;134982;9514;144496
95-81-29 Speciális beltéri termőközeg (perlittel és egyéb ásványi anyaggal kevert, jav. típus Nieuwkoop NIE20) tömörödéssel számolva;4,229;m3;126144;14400;533412;60892;594304
95-82-01 Beltéri növények telepítése vonatkozó terv és növényjegyzék szerint;1,000;klt;0;0;0;0;0
95-82-02 Kiírás szerinti fiberstone virágláda (BB-3-05 pult);3,000;db;113793;10800;341379;32400;373779
95-82-03 Philodendron Imperial Green 26cs 70cm;0;db;0;0;0;0;0
95-82-04 Philodendron Imperial Red 26cs 65cm;0;db;0;0;0;0;0
95-82-05 Agyaggranulátum drénrétegként a növényláda aljára;0,208;m3;153222;15120;31855;3143;34998
95-82-06 1 rtg. 150g/m2 geotextil a termőközeg és agyaggranulátum elválasztására;4,574;m2;464;0;2124;0;2124
95-82-07 Speciális beltéri termőközeg (perlittel és egyéb ásványi anyaggal kevert, jav. típus Nieuwkoop NIE20) tömörödéssel számolva;2,345;m3;126144;14400;295822;33770;329591
95-82-08 4/8-as szemcseméretű agyaggranulátum talajtakarásra;0,125;m3;153222;10800;19113;1347;20460
95-82-09 Vízszintjelző elhelyezése;3,000;db;3240;360;9720;1080;10800
95-83-01 Beltéri növények telepítése vonatkozó terv és növényjegyzék szerint;1,000;klt;0;0;0;0;0
95-83-02 Kiírás szerinti fiberstone virágláda (BB-3-05 pult);1,000;db;113793;10800;113793;10800;124593
95-83-03 Dracaena surculosa 17cs 55cm;0;db;0;0;0;0;0
95-83-04 Agyaggranulátum drénrétegként a növényláda aljára;0,117;m3;153222;15120;18003;1777;19779
95-83-05 1 rtg. 150g/m2 geotextil a termőközeg és agyaggranulátum elválasztására;2,585;m2;464;0;1200;0;1200
95-83-06 Speciális beltéri termőközeg (perlittel és egyéb ásványi anyaggal kevert, jav. típus Nieuwkoop NIE20) tömörödéssel számolva;1,325;m3;126144;14400;167184;19085;186269
95-83-07 4/8-as szemcseméretű agyaggranulátum talajtakarásra;0,070;m3;153222;10800;10802;761;11563
95-83-08 Vízszintjelző elhelyezése;1,000;db;3240;360;3240;360;3600
