Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
14-33-57 ZS.160/135A zsomp vasbeton falak készítése v=20 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,8;m3;123 073;57 089;103 382;47 955;151 336
14-33-58 ZS.160/135B zsomp alaplemez készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,6;m3;123 073;35 151;78 767;22 496;101 263
14-33-59 ZS.160/135B zsomp vasbeton falak készítése v=20 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,8;m3;123 073;57 089;103 382;47 955;151 336
14-33-60 ZS.160/135C zsomp alaplemez készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,6;m3;123 073;35 151;78 767;22 496;101 263
14-33-61 ZS.160/135C zsomp vasbeton falak készítése v=20 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;1,2;m3;123 073;57 089;145 228;67 365;212 592
14-33-62 ZS.160/165 zsomp alaplemez készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,9;m3;123 073;35 151;110 274;31 512;141 786
14-33-63 ZS.160/165 zsomp vasbeton falak készítése v=20 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,6;m3;123 073;57 089;78 767;36 537;115 304
14-33-64 ZS.160/90 zsomp alaplemez készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,9;m3;123 073;35 151;110 274;31 512;141 786
14-33-65 ZS 100/75D zsomp alaplemez duzzadó munkahézag szalag beépítése;;4,0;fm;27 371;7 665;109 485;30 661;140 146
14-33-66 ZS 100/75B zsomp alaplemez duzzadó munkahézag szalag beépítése;;4,0;fm;27 371;7 665;109 485;30 661;140 146
14-33-67 ZS 100/75C zsomp alaplemez duzzadó munkahézag szalag beépítése;;8,0;fm;27 371;7 665;218 970;61 322;280 292
14-33-68 ZS 100/75A zsomp alaplemez duzzadó munkahézag szalag beépítése;;8,0;fm;27 371;7 665;218 970;61 322;280 292
