Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
45-50-61 Fotel (Igazgató), 73x60x80 - Fejlesztés;Konszig jel: BM-5-23;4,0;db;528 931;43 775;2 115 723;175 101;2 290 824
45-50-62 Fotel (Főosztályvezető), 110x83x75 - Termék;Konszig jel: BM-5-24;4,0;db;445 702;11 760;1 782 807;47 042;1 829 849
45-50-63 Fotel (Főosztályvezető), 110x83x75 - Termék;Konszig jel: BM-5-24;6,0;db;445 702;11 760;2 674 211;70 563;2 744 773
45-50-64 Fotel (Titkárság), 65x72x70 - Termék;Konszig jel: BM-5-25;8,0;db;408 702;25 720;3 269 620;205 757;3 475 377
45-50-65 Tárgyalóasztal (Ált. iroda), 140x100x75 - Termék;Konszig jel: BM-5-26.1;3,0;db;264 130;14 601;792 391;43 802;836 192
45-50-66 Tárgyalóasztal (Ált. iroda), 160x100x75 - Termék;Konszig jel: BM-5-26.2;2,0;db;296 812;16 407;593 623;32 814;626 437
45-50-67 Tárgyalóasztal, Ø818x77 - Egyedi;Konszig jel: BM-5-27.1;6,0;db;263 684;24 854;1 582 102;149 123;1 731 224
45-50-68 Tárgyalóasztal, 142x210x77 - Egyedi;Konszig jel: BM-5-27.2;2,0;db;391 666;31 855;783 332;63 711;847 043
45-50-69 Asztal (Tárgyaló), 140x70x75 - Egyedi;Konszig jel: BM-5-28.1;1,0;db;33 590;7 858;33 590;7 858;41 448
45-50-70 Asztal (Tárgyaló), 140x70x75 - Egyedi;Konszig jel: BM-5-28.2;1,0;db;33 590;7 858;33 590;7 858;41 448
45-50-71 Asztal (Tárgyaló), 140x70x75 - Egyedi;Konszig jel: BM-5-28.2;8,0;db;33 590;7 858;268 717;62 864;331 581
45-50-72 Asztal (Tárgyaló), 140x70x75 - Egyedi;Konszig jel: BM-5-28.2;1,0;db;33 590;7 858;33 590;7 858;41 448
45-50-73 Asztal (Tárgyaló), 140x80x75 - Egyedi;Konszig jel: BM-5-28.2;2,0;db;33 590;7 858;67 179;15 716;82 895
45-50-74 Tárgyaló asztal (Ügyv. igazgató), 250x130x75 - Egyedi;Konszig jel: BM-5-29.1;2,0;db;587 119;22 489;1 174 238;44 978;1 219 217
45-50-75 Tárgyaló asztal (Ügyv. igazgató), 250x130x75 - Egyedi;Konszig jel: BM-5-29.1;2,0;db;587 119;22 489;1 174 238;44 978;1 219 217
45-50-76 Tárgyalóasztal (Ügyv. igazgató), 180x100x75 - Egyedi;Konszig jel: BM-5-29.2;1,0;db;587 119;22 489;587 119;22 489;609 608
45-50-77 Tárgyalóasztal (Igazgató), 180x100x75 - Egyedi;Konszig jel: BM-5-30;4,0;db;587 119;22 489;2 348 475;89 957;2 438 433
